Date,Close,Sentiment_Free_Malaysia_Today,Sentiment_The_Star,Sentiment_Yahoo_Finance,Sentiment_i3Investor
2024-08-16,9.131213188171388,0.0,0.0,0.0,0.0
2024-08-15,9.060013771057127,0.0,0.53,0.0,0.0
2024-08-14,9.077813148498535,-0.5,0.0,0.0,0.0
2024-08-13,9.077813148498535,0.0,0.375,0.0,0.0
2024-08-12,9.077813148498535,0.0,0.0,0.0,0.0
2024-08-09,9.042213439941406,0.0,0.0,0.0,0.0
2024-08-08,9.0244140625,0.0,0.325,0.0,0.0
2024-08-07,9.0244140625,0.0,0.2,0.0,0.0
2024-08-06,8.988816261291504,0.6,0.0,0.0,0.0
2024-08-05,8.810818672180176,0.0,0.0,0.0,0.0
2024-08-02,9.113411903381348,0.0,0.0,0.0,0.0
2024-08-01,9.131213188171388,0.0,0.0,0.0,0.0
2024-07-31,9.09561252593994,0.0,0.0,0.0,0.0
2024-07-30,8.971015930175781,-0.1,0.0,0.0,0.0
2024-07-29,9.077813148498535,0.0,0.0,0.0,0.0
2024-07-26,9.0244140625,0.0,0.0,0.0,0.0
2024-07-25,9.0244140625,0.0,0.0,0.0,0.0
2024-07-24,9.00661563873291,-0.375,-0.15,0.0,0.0
2024-07-23,8.988816261291504,0.0,0.0,0.0,0.0
2024-07-22,8.953215599060059,0.0,0.0,0.0,0.0
2024-07-19,8.988816261291504,0.0,0.0,0.0,0.0
2024-07-18,8.988816261291504,0.0,0.0,0.0,0.0
2024-07-17,8.971015930175781,0.0,0.59,0.0,0.0
2024-07-16,8.988816261291504,0.0,0.2,0.0,0.0
2024-07-15,9.0244140625,0.0,0.0,0.0,0.0
2024-07-12,8.935416221618652,0.0,0.0,0.0,0.0
2024-07-11,8.953215599060059,0.0,0.0,0.0,0.0
2024-07-10,8.917616844177246,0.0,0.3,0.0,0.0
2024-07-09,8.953215599060059,0.0,0.0,0.0,0.0
2024-07-05,8.935416221618652,0.74,0.38,0.0,0.0
2024-07-04,8.988816261291504,0.0,0.0,0.0,0.0
2024-07-03,8.917616844177246,0.0,0.0,0.0,0.0
2024-07-02,8.89091682434082,0.0,0.0,0.0,0.0
2024-07-01,8.873117446899414,0.0,0.0,0.0,0.0
2024-06-28,8.864218711853027,0.0,0.0,0.0,0.0
2024-06-27,8.864218711853027,0.0,0.3,0.0,0.0
2024-06-26,8.864218711853027,0.0,0.0,0.0,0.0
2024-06-25,8.819719314575195,0.0,0.0,0.0,0.0
2024-06-24,8.79301929473877,0.0,0.0,0.0,0.0
2024-06-21,8.775218963623047,0.0,0.0,0.0,0.0
2024-06-20,8.837517738342285,0.0,0.0,0.0,0.0
2024-06-19,8.846418380737305,0.0,0.0,0.0,0.0
2024-06-18,8.837517738342285,0.8,0.0,0.0,0.0
2024-06-14,8.846418380737305,0.0,0.0,0.0,0.0
2024-06-13,8.828619003295898,0.3,0.0,0.0,0.0
2024-06-12,8.864218711853027,0.0,0.0,0.0,0.0
2024-06-11,8.882017135620117,0.0,0.0,0.0,0.0
2024-06-10,8.89091682434082,0.35,0.0,0.0,0.0
2024-06-07,8.899816513061523,0.0,0.0,0.0,0.0
2024-06-06,8.882017135620117,0.65,0.0,0.0,0.0
2024-06-05,8.882017135620117,0.0,0.0,0.0,0.0
2024-06-04,8.953215599060059,0.0,0.0,0.0,0.0
2024-05-31,8.837517738342285,0.0,0.0,0.0,0.0
2024-05-30,8.810818672180176,0.0,0.0,0.0,0.0
2024-05-29,8.810818672180176,0.0,0.0,0.0,0.0
2024-05-28,8.89091682434082,0.0,0.49,0.0,0.0
2024-05-27,8.89091682434082,0.0,0.0,0.0,0.0
2024-05-24,8.882017135620117,0.45,0.0,0.0,0.0
2024-05-23,8.89091682434082,-0.6,0.0,0.0,0.0
2024-05-21,8.89091682434082,0.0,0.0,0.0,0.0
2024-05-20,8.89091682434082,0.0,0.0,0.0,0.0
2024-05-17,8.828619003295898,0.0,0.0,0.0,0.0
2024-05-16,8.828619003295898,0.0,0.0,0.0,0.0
2024-05-15,8.79301929473877,0.0,0.0,0.0,0.0
2024-05-14,8.79301929473877,0.0,0.0,0.0,0.0
2024-05-13,8.784119606018066,0.0,0.0,0.0,0.0
2024-05-10,8.784119606018066,0.0,0.0,0.0,0.0
2024-05-09,8.75741958618164,0.0,0.0,0.0,0.0
2024-05-08,8.721820831298828,0.0,0.0,0.0,0.0
2024-05-07,8.75741958618164,0.0,0.0,0.0,0.0
2024-05-06,8.748520851135254,0.0,0.0,0.0,0.0
2024-05-03,8.721820831298828,0.0,0.0,0.0,0.0
2024-05-02,8.704020500183105,0.0,0.0,0.0,0.0
2024-04-30,8.65952205657959,0.0,0.0,0.0,0.0
2024-04-29,8.677322387695312,0.0,0.88,0.0,0.0
2024-04-26,8.712920188903809,0.0,0.0,0.0,0.0
2024-04-25,8.704020500183105,0.0,0.0,0.0,0.0
2024-04-24,8.721820831298828,0.0,0.0,0.0,0.0
2024-04-23,8.739620208740234,0.0,0.0,0.0,0.0
2024-04-22,8.668420791625977,0.0,0.0,0.0,0.0
2024-04-19,8.588322639465332,0.0,0.0,0.0,0.0
2024-04-18,8.606122970581055,0.0,0.0,0.0,0.0
2024-04-17,8.543825149536133,0.0,0.0,0.0,0.0
2024-04-16,8.52602481842041,0.0,0.0,0.0,0.0
2024-04-15,8.588322639465332,0.0,0.0,0.0,0.0
2024-04-12,8.588322639465332,0.0,0.0,0.0,0.0
2024-04-09,8.570523262023926,-0.45,0.0,0.0,0.0
2024-04-08,8.623922348022461,0.0,0.0,0.0,0.0
2024-04-05,8.579424858093262,0.0,0.0,0.0,0.0
2024-04-04,8.623922348022461,0.0,0.0,0.0,0.0
2024-04-03,8.561624526977539,0.0,0.0,0.0,0.0
2024-04-02,8.65952205657959,0.0,0.0,0.0,0.0
2024-04-01,8.641721725463867,0.0,0.0,0.0,0.0
2024-03-29,8.623922348022461,0.0,0.0,0.0,0.0
2024-03-27,8.588322639465332,0.0,0.0,0.0,0.0
2024-03-26,8.623922348022461,0.0,0.0,0.0,0.0
2024-03-25,8.561624526977539,0.0,0.0,0.0,0.0
2024-03-22,8.53492546081543,0.0,0.47,0.0,0.0
2024-03-21,8.499324798583984,0.0,0.0,0.0,0.0
2024-03-20,8.51712417602539,0.0,0.0,0.0,0.0
2024-03-19,8.588322639465332,0.0,0.0,0.0,0.0
2024-03-18,8.677322387695312,0.0,0.0,0.0,0.0
2024-03-15,8.641721725463867,0.0,0.0,0.0,0.0
2024-03-14,8.588322639465332,0.0,0.0,0.0,0.0
2024-03-13,8.561624526977539,0.0,0.0,0.0,0.0
2024-03-12,8.472625732421875,0.0,0.0,0.0,0.0
2024-03-11,8.464007377624512,0.0,0.6,0.0,0.0
2024-03-08,8.40367317199707,0.0,0.0,0.0,0.0
2024-03-07,8.360577583312988,0.0,0.0,0.0,0.0
2024-03-06,8.30886173248291,0.0,0.0,0.0,0.0
2024-03-05,8.300244331359863,0.0,0.0,0.0,0.0
2024-03-04,8.274385452270508,0.0,0.0,0.0,0.0
2024-03-01,8.145097732543945,0.0,0.0,0.0,0.0
