Date,Close,Sentiment_Free_Malaysia_Today,Sentiment_The_Star,Sentiment_Yahoo_Finance,Sentiment_i3Investor
2024-07-04,3.681628704071045,0.0,0.0,0.0,0.0
2024-07-03,3.681628704071045,0.0,0.0,0.0,0.0
2024-07-02,3.672538280487061,0.0,0.0,0.0,0.0
2024-07-01,3.6634480953216553,0.0,0.0,0.0,0.0
2024-06-28,3.6543571949005127,0.0,0.0,0.0,0.0
2024-06-27,3.636176347732544,0.0,0.0,0.0,0.0
2024-06-26,3.6452670097351074,0.0,0.0,0.0,0.0
2024-06-25,3.636176347732544,0.0,0.0,0.0,0.0
2024-06-24,3.6634480953216553,0.0,0.0,0.0,0.0
2024-06-21,3.636176347732544,0.0,0.0,0.0,0.0
2024-06-20,3.6634480953216553,0.0,0.0,0.0,0.0
2024-06-19,3.672538280487061,0.0,0.0,0.0,0.0
2024-06-18,3.69071888923645,0.0,0.0,0.0,0.0
2024-06-14,3.708899736404419,0.0,0.0,0.0,0.0
2024-06-13,3.708899736404419,0.0,0.0,0.0,0.0
2024-06-12,3.69071888923645,0.0,0.0,0.0,0.0
2024-06-11,3.708899736404419,0.0,0.0,0.0,0.0
2024-06-10,3.7361714839935294,0.0,0.0,0.0,0.0
2024-06-07,3.7361714839935294,0.0,0.0,0.0,0.0
2024-06-06,3.754352331161499,0.0,0.0,0.0,0.0
2024-06-05,3.754352331161499,0.0,0.0,0.0,0.0
2024-06-04,3.772533178329468,0.0,0.0,0.0,0.0
2024-05-31,3.727080583572388,0.0,0.0,0.0,0.0
2024-05-30,3.708899736404419,0.0,0.0,0.0,0.0
2024-05-29,3.708899736404419,0.0,0.0,0.0,0.0
2024-05-28,3.745261669158936,0.0,0.0,0.0,0.0
2024-05-27,3.754352331161499,0.0,0.0,0.0,0.0
2024-05-24,3.7907137870788574,0.0,0.0,0.0,0.0
2024-05-23,3.817984819412232,0.0,0.0,0.0,0.0
2024-05-21,3.808894872665405,0.0,0.2,0.0,0.0
2024-05-20,3.808894872665405,0.55,0.0,0.0,0.0
2024-05-17,3.808894872665405,0.0,0.0,0.0,0.0
2024-05-16,3.808894872665405,0.0,0.0,0.0,0.0
2024-05-15,3.772533178329468,0.0,0.0,0.0,0.0
2024-05-14,3.7907137870788574,0.0,0.0,0.0,0.0
2024-05-13,3.799803972244263,0.0,0.0,0.0,0.0
2024-05-10,3.799803972244263,0.0,0.0,0.0,0.0
2024-05-09,3.7907137870788574,-0.325,0.0,0.0,0.0
2024-05-08,3.817984819412232,0.0,0.65,0.0,0.0
2024-05-07,3.827075481414795,0.0,0.0,0.0,0.0
2024-05-06,3.817984819412232,0.0,0.0,0.0,0.0
2024-05-03,3.745261669158936,0.0,0.0,0.0,0.0
2024-05-02,3.727080583572388,0.0,0.0,0.0,0.0
2024-04-30,3.745261669158936,0.0,0.0,0.0,0.0
2024-04-29,3.799803972244263,0.0,0.0,0.0,0.0
2024-04-26,3.827075481414795,0.0,0.0,0.0,0.0
2024-04-25,3.845256805419922,0.0,0.0,0.0,0.0
2024-04-24,3.86343765258789,0.0,0.0,0.0,0.0
2024-04-23,3.827075481414795,0.0,0.0,0.0,0.0
2024-04-22,3.817984819412232,0.0,0.0,0.0,0.0
2024-04-19,3.772533178329468,0.0,0.0,0.0,0.0
2024-04-18,3.763442277908325,0.0,0.0,0.0,0.0
2024-04-17,3.772533178329468,0.0,0.0,0.0,0.0
2024-04-16,3.727080583572388,0.0,0.0,0.0,0.0
2024-04-15,3.745261669158936,0.0,0.0,0.0,0.0
2024-04-12,3.799803972244263,0.0,0.0,0.0,0.0
2024-04-09,3.808894872665405,0.0,0.0,0.0,0.0
2024-04-08,3.808894872665405,0.0,0.0,0.0,0.0
2024-04-05,3.799803972244263,0.0,0.0,0.0,0.0
2024-04-04,3.827075481414795,0.0,0.0,0.0,0.0
2024-04-03,3.781623363494873,0.0,0.0,0.0,0.0
2024-04-02,3.845256805419922,0.0,0.0,0.0,0.0
2024-04-01,3.854346990585327,0.0,0.0,0.0,0.0
2024-03-29,3.8361663818359375,0.0,0.0,0.0,0.0
2024-03-27,3.827075481414795,0.0,0.0,0.0,0.0
2024-03-26,3.86343765258789,0.0,0.0,0.0,0.0
2024-03-25,3.854346990585327,0.0,0.0,0.0,0.0
2024-03-22,3.854346990585327,0.0,0.0,0.0,0.0
2024-03-21,3.8361663818359375,0.0,0.0,0.0,0.0
2024-03-20,3.854346990585327,0.0,0.0,0.0,0.0
2024-03-19,3.890709161758423,0.0,0.0,0.0,0.0
2024-03-18,3.899799108505249,0.0,0.0,0.0,0.0
2024-03-15,3.88161826133728,0.0,0.0,0.0,0.0
2024-03-14,3.845256805419922,0.0,0.0,0.0,0.0
2024-03-13,3.8361663818359375,0.0,0.0,0.0,0.0
2024-03-12,3.827075481414795,0.0,0.0,0.0,0.0
2024-03-11,3.818196058273315,0.0,0.0,0.0,0.0
2024-03-08,3.809316396713257,0.0,0.0,0.0,0.0
2024-03-07,3.818196058273315,0.0,0.0,0.0,0.0
2024-03-06,3.818196058273315,0.0,0.0,0.0,0.0
2024-03-05,3.8359546661376953,0.0,0.0,0.0,0.0
2024-03-04,3.818196058273315,0.0,0.0,0.0,0.0
2024-03-01,3.871472835540772,0.0,0.0,0.0,0.0
